tp,fp,fn,tn,precision,recall,f_measure,mcc,precision@15,precision@20,precision@n_positives,tp_proteins,fp_proteins,fn_proteins
0.0,1.0,11.0,3428.0,0.0,0.0,0.0,-0.000965820706468298,0.06666666666666667,0.05,0.09090909090909091,[],['H3C13'],"['H2BC13', 'H2BC10', 'POT1', 'HMGN3', 'H2AZ2', 'TINF2', 'ACD', 'H2BC3', 'H2BC8', 'H4C12', 'H4C3']"
14.0,16.0,8.0,3402.0,0.4666666666666667,0.6363636363636364,0.5384615384615385,0.5415747690252058,0.4666666666666667,0.5,0.45454545454545453,"['CUL3', 'RPL30', 'RPS6', 'RPL7A', 'RPL36', 'RPL10A', 'RPSA', 'RPL4', 'RPL19', 'RPL18A', 'RPS19', 'SEC61B', 'RPLP1', 'RPL28']","['ESR2', 'COPS5', 'HNRNPU', 'SRPK2', 'CUL5', 'HMGB1', 'EEF1A1', 'HSCB', 'CTNNB1', 'STING1', 'EGFR', 'TCTN3', 'MAPK6', 'PDHA1', 'MEPCE', 'AQP6']","['RPL27', 'RPL32', 'RPS27', 'RPL36AL', 'TRAM1', 'SEC61A2', 'RPL35A', 'RPL39']"
4.0,20.0,21.0,3395.0,0.16666666666666666,0.16,0.16326530612244897,0.15729900629695542,0.2,0.2,0.16,"['RPL7', 'RPS23', 'RPL19', 'RPL37A']","['ZC3H18', 'CREB3', 'TCTN3', 'PPP1CC', 'TP53', 'WFS1', 'DCC', 'RPRM', 'CTNNB1', 'PTEN', 'ARRB2', 'RPL9P9', 'EEF1A1', 'COX15', 'SRSF11', 'CANX', 'H2AX', 'PLAUR', 'MAGEB2', 'UBB']","['RPS12', 'RPL35', 'RPL12', 'RPS10', 'RPL28', 'RPL32', 'RPLP1', 'RPL13A', 'RABAC1', 'RPL38', 'RPS17', 'PSMD2', 'RPL10L', 'UBA52', 'SSR2', 'RPL3L', 'TUBB6', 'RPL9', 'RPS4Y2', 'ZNF385C', 'CASP9']"
10.0,13.0,12.0,3405.0,0.43478260869565216,0.45454545454545453,0.4444444444444445,0.4408989333021224,0.4,0.45,0.45454545454545453,"['RPL10', 'RPL10A', 'MEOX2', 'RPS23', 'RPS9', 'RPS25', 'RPL23A', 'RPL11', 'RPL28', 'RPL13']","['CAND1', 'CUL3', 'ZC3H18', 'MDM2', 'PSTPIP1', 'TP53', 'DDX56', 'METTL14', 'H3C12', 'MCM3', 'STAU1', 'NAP1L1', 'PCNA']","['RPL21', 'RPL27A', 'RPS10', 'RPS27A', 'RPS27L', 'RPS24', 'RPL38', 'ZNF512B', 'RPL29', 'RPL22L1', 'RPL39L', 'CATSPER4']"
12.0,25.0,6.0,3397.0,0.32432432432432434,0.6666666666666666,0.4363636363636364,0.4611770349227775,0.26666666666666666,0.35,0.3333333333333333,"['RPS3', 'RPS25', 'RPS13', 'RPS3A', 'RPL7', 'RPL28', 'RPLP0', 'RPL4', 'RPL18A', 'RPL18', 'RPL8', 'RPL17']","['CAND1', 'ZC3H18', 'SRPK2', 'VCAM1', 'COPS5', 'RPL9P9', 'HMGB1', 'TP53', 'PSTPIP1', 'CDC5L', 'HSPA8', 'MKI67', 'VCP', 'DDX56', 'AGR2', 'NAP1L1', 'SRSF3', 'MAD2L2', 'RALY', 'CNBP', 'PPP1CC', 'STAU1', 'RBM34', 'CUL4B', 'CD79A']","['RPL12', 'RPLP1', 'RPS27L', 'UBA52', 'RPL35A', 'RPL39']"
10.0,16.0,10.0,3404.0,0.38461538461538464,0.5,0.4347826086956522,0.4348073916662285,0.3333333333333333,0.3,0.3,"['RPS3', 'RPS16', 'RPL14', 'RPS15A', 'RPL18', 'RPLP2', 'RPS19', 'RPL31', 'RPL23A', 'RPL27A']","['CAND1', 'NEK4', 'SRPK2', 'APP', 'CUL1', 'COPS5', 'PSTPIP1', 'RRS1', 'FN1', 'TP53', 'METTL14', 'CUL5', 'MDM2', 'VCP', 'AGR2', 'PPP1CC']","['RPS12', 'RPL32', 'RPS24', 'RPL26', 'RPS29', 'RPL22L1', 'ARMC7', 'RPL3L', 'COL1A1', 'ACTR3B']"
7.0,3.0,3.0,3427.0,0.7,0.7,0.7,0.6991253644314869,0.5333333333333333,0.4,0.7,"['PSMA1', 'PSMB3', 'SEM1', 'PSMA5', 'PSMC5', 'PSMA6', 'PSMC1']","['L3MBTL1', 'RAD23A', 'TRAF6']","['PSMD1', 'BTRC', 'RPS27A']"
4.0,7.0,7.0,3422.0,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36159495214613324,0.26666666666666666,0.25,0.36363636363636365,"['PSMA7', 'PSMC5', 'PSMA6', 'PSMB6']","['HTT', 'HDAC6', 'UBE3A', 'VCAM1', 'MDM2', 'AMFR', 'MEOX2']","['PSMD3', 'PSMA8', 'PSMB10', 'UBA52', 'RBX1', 'RPS27A', 'ARAF']"
2.0,12.0,9.0,3417.0,0.14285714285714285,0.18181818181818182,0.16,0.15813175127838772,0.2,0.15,0.18181818181818182,"['H2BC15', 'H2AC8']","['ASF1A', 'VCAM1', 'DBN1', 'PCNA', 'MCM4', 'HDAC1', 'PDHA1', 'TONSL', 'HIRA', 'DLD', 'HSD17B10', 'MYH9']","['H2AZ1', 'H2AC19', 'H2AZ2', 'H2AC7', 'CCT8', 'H4C4', 'H2AC18', 'H2AC4', 'H2BC4']"
5.0,2.0,7.0,3426.0,0.7142857142857143,0.4166666666666667,0.5263157894736842,0.544383967510289,0.4,0.35,0.5,"['CDKN1A', 'PSMA3', 'PSMB1', 'PSMA5', 'PSMB5']","['MYC', 'CUL3']","['PSMD12', 'PSME3', 'PSME1', 'PSMB10', 'RPS27A', 'UBA52', 'HOXA1']"
