tp,fp,fn,tn,precision,recall,f_measure,mcc,precision@15,precision@20,precision@n_positives,tp_proteins,fp_proteins,fn_proteins
25.0,4.0,2.0,3409.0,0.8620689655172413,0.9259259259259259,0.8928571428571429,0.8925578136496525,0.8,0.85,0.8518518518518519,"['HSPD1', 'HSPA9', 'AP5M1', 'PIK3CA', 'EEF2', 'SCARB1', 'SFRP2', 'MITF', 'BCHE', 'GJB1', 'POMC', 'TET2', 'AKAP13', 'ANXA4', 'PBRM1', 'SPTBN4', 'CARD11', 'RNF139', 'BTG3', 'CAPG', 'APRT', 'KRT7', 'FAM111B', 'NAV3', 'UNC5C']","['PIN1', 'APP', 'GRB2', 'HSCB']","['KRT19', 'GOLGA4']"
20.0,3.0,6.0,3411.0,0.8695652173913043,0.7692307692307693,0.8163265306122449,0.8165678382717793,0.8666666666666667,0.9,0.8076923076923077,"['TP53', 'CSNK2A1', 'HRAS', 'SEM1', 'MAPK1', 'CDH1', 'RACK1', 'ENO1', 'ATM', 'SFN', 'CCL2', 'MMP9', 'ERCC5', 'CTTN', 'LORICRIN', 'SOD2', 'KRT6B', 'DDR2', 'APOBEC3B', 'LGALS7']","['ADRB2', 'TUBB4A', 'HSCB']","['PTGER1', 'CEP76', 'FOXS1', 'NLRP1', 'EXOC3', 'USP46']"
12.0,1.0,0.0,3427.0,0.9230769230769231,1.0,0.9600000000000001,0.9606287771186212,0.8,0.6,0.9166666666666666,"['TTN', 'MYPN', 'TNNC1', 'ANKRD1', 'TNNC2', 'CACNA1C', 'NDUFS1', 'RYR2', 'NME1', 'OBSCN', 'MYOM1', 'HEY2']",['ZNF581'],[]
20.0,2.0,3.0,3415.0,0.9090909090909091,0.8695652173913043,0.888888888888889,0.8883800009127026,0.8666666666666667,0.9,0.8695652173913043,"['FN1', 'HRAS', 'JUN', 'CTBP2', 'TGFB1', 'TFRC', 'IRS1', 'BCL2', 'TSC22D1', 'ARL6IP5', 'MYD88', 'ENO2', 'LIN28A', 'KCNH2', 'CAT', 'PDCD4', 'ZEB2', 'CCL18', 'EBF1', 'TLX1']","['PIK3CB', 'MICAL1']","['ALDOA', 'C1QBP', 'GHITM']"
10.0,0.0,2.0,3428.0,1.0,0.8333333333333334,0.9090909090909091,0.9126047472395481,0.7333333333333333,0.55,0.9166666666666666,"['TNFRSF1A', 'CYCS', 'IL18', 'BDNF', 'IL1B', 'F5', 'IL12RB1', 'MTHFR', 'ACE', 'IL1A']",[],"['CHRM1', 'TUBB1']"
17.0,1.0,2.0,3420.0,0.9444444444444444,0.8947368421052632,0.918918918918919,0.9188201161677553,0.9333333333333333,0.85,0.8947368421052632,"['SORT1', 'TNF', 'NFE2L2', 'ERLEC1', 'UBA5', 'GNAS', 'TLR2', 'EGR1', 'PDYN', 'CAT', 'GTPBP2', 'CYP8B1', 'NOS2', 'ID4', 'SLC10A7', 'SLC23A2', 'LY96']",['HTT'],"['STAT1', 'LRRC49']"
14.0,2.0,3.0,3421.0,0.875,0.8235294117647058,0.8484848484848485,0.8481485421068694,0.8666666666666667,0.7,0.8235294117647058,"['DLG1', 'IRF6', 'TGFB1', 'EIF4A3', 'RPL11', 'FGF3', 'NOS3', 'RYK', 'CHUK', 'CBFB', 'BHMT2', 'TGFB3', 'SLC19A1', 'HOXA2']","['SIN3A', 'APP']","['EWSR1', 'ATR', 'ZNF317']"
18.0,3.0,4.0,3415.0,0.8571428571428571,0.8181818181818182,0.8372093023255814,0.8364150828485015,0.8,0.85,0.8181818181818182,"['ILK', 'CREB1', 'CRH', 'PRMT6', 'CAMK2B', 'HDAC5', 'GDNF', 'GCC1', 'GABRA2', 'RPS6KA5', 'GABBR1', 'TACR3', 'ARC', 'SCARB1', 'CCKBR', 'PDYN', 'CRHBP', 'SLC1A2']","['CUL3', 'GRB2', 'HEXD']","['RPS14', 'ZMYM3', 'ZNF496', 'TBC1D16']"
11.0,1.0,1.0,3427.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9163749513807857,0.8,0.6,0.9166666666666666,"['STAT3', 'IL10RA', 'ICAM1', 'HLA-DRB1', 'PTPN2', 'KIF21B', 'ARPC2', 'PSMG1', 'CCNY', 'CDH3', 'GHRL']",['TRIM32'],['DAP']
27.0,4.0,4.0,3405.0,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.8697943773124273,0.9333333333333333,0.9,0.8709677419354839,"['MMP9', 'PCNA', 'STAT3', 'DEFA5', 'NFKB1', 'TCF7L2', 'PPARG', 'TNF', 'MCM2', 'TPM3', 'FBP1', 'KDM5B', 'LTF', 'SULT1A1', 'CDX2', 'CCL20', 'RCOR1', 'CACNA2D1', 'TAGLN', 'CKM', 'GAP43', 'TNFSF10', 'PTGS2', 'FZD2', 'TNFRSF9', 'ACTG2', 'OXT']","['COPS5', 'LACTB', 'KRTAP5-3', 'ZNF366']","['ACTC1', 'TSC22D4', 'CPSF1', 'CENATAC']"
53.0,22.0,3.0,3362.0,0.7066666666666667,0.9464285714285714,0.8091603053435114,0.8144798225090546,0.4666666666666667,0.6,0.6785714285714286,"['EP300', 'KRAS', 'SMAD4', 'PPARG', 'CYP2A6', 'AXIN2', 'SERPINB5', 'TFRC', 'POLD1', 'EPHA1', 'BCL2', 'SFRP4', 'TGFBR1', 'NME2', 'TLR2', 'SELENBP1', 'BMP4', 'GNB4', 'ING4', 'PRKCB', 'BOC', 'CD109', 'HOXD9', 'MTHFR', 'SOD2', 'FBLN2', 'IGF2', 'POLD3', 'IFNA2', 'MTDH', 'GPX4', 'GRID1', 'AKR1B10', 'ANP32A', 'TNFSF10', 'MMP1', 'AMACR', 'FADS2', 'NXN', 'CYP1A2', 'GUCY2C', 'ABCC6', 'ABCB5', 'ETV1', 'TNFSF13', 'ABCC2', 'ZNF432', 'ZNF569', 'ABCG1', 'DPYD', 'TFPI2', 'ABCA4', 'LGR6']","['CUL3', 'NEK4', 'COPS5', 'ESR1', 'VCAM1', 'YWHAB', 'CUL1', 'RPL3', 'APOA1', 'TFAM', 'MDFI', 'MDM2', 'CDC37', 'ABL2', 'PBRM1', 'LAMP2', 'CHPT1', 'CCNY', 'KAT5', 'HMGXB3', 'KRT31', 'KRT40']","['IFI16', 'RPL7', 'LIN54']"
11.0,2.0,2.0,3425.0,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.845570245336805,0.8,0.6,0.8461538461538461,"['ESR1', 'LDLR', 'TERT', 'IRAK1', 'NPPB', 'PAPPA', 'GUCY1A1', 'PDGFD', 'EPO', 'HECTD4', 'ADAMTS7']","['NRG1', 'KIAA0754']","['JCAD', 'PPP5C']"
21.0,2.0,0.0,3417.0,0.9130434782608695,1.0,0.9545454545454545,0.9552535676650579,0.9333333333333333,0.9,0.9047619047619048,"['HRAS', 'FBXW7', 'PTEN', 'PRKDC', 'KRT15', 'KDM6B', 'ATM', 'SMARCE1', 'SMARCA2', 'MORF4L1', 'ERBIN', 'MIER2', 'UHRF1', 'VCAN', 'KRT5', 'GAS6', 'MYCN', 'SETD2', 'BCORL1', 'ISYNA1', 'EN1']","['RRP12', 'FBXO45']",[]
17.0,1.0,2.0,3420.0,0.9444444444444444,0.8947368421052632,0.918918918918919,0.9188201161677553,1.0,0.85,0.8947368421052632,"['APP', 'PSEN1', 'A2M', 'MAPT', 'GSK3B', 'CD33', 'INS', 'AMFR', 'NPY', 'BAX', 'APOC1', 'TF', 'ABI3', 'BCHE', 'F2', 'DHCR24', 'MS4A4A']",['KLF4'],"['TLR2', 'NTHL1']"
46.0,18.0,6.0,3370.0,0.71875,0.8846153846153846,0.7931034482758621,0.793999963285422,0.4,0.45,0.6730769230769231,"['CRHR1', 'FGFR1', 'RAC1', 'LTA4H', 'TACR1', 'FGFR2', 'NOS3', 'PENK', 'GRPR', 'GRIN2A', 'HCRT', 'HDAC5', 'PDYN', 'GABRB3', 'SLC1A1', 'GAP43', 'NEFM', 'CHRM2', 'HOMER1', 'GRM1', 'MTHFR', 'FTO', 'DUSP4', 'PFKFB3', 'M6PR', 'MTR', 'TNFRSF1B', 'ANKK1', 'STMN1', 'LIF', 'SLC18A2', 'SFRP1', 'SLC6A4', 'CHRNA6', 'NOS2', 'OPRK1', 'CARTPT', 'AANAT', 'HTR1B', 'RELN', 'GLO1', 'AQP4', 'HTR3B', 'OR7D4', 'FGF17', 'BICC1']","['CUL3', 'MYC', 'UBQLN2', 'SNCA', 'LMNA', 'HTRA2', 'BAG6', 'NEK4', 'EP300', 'ERBB2', 'SNW1', 'ARF1', 'PPP1R16B', 'SORT1', 'GOLGA2', 'PPP1CC', 'HSF2BP', 'MKI67']","['HTR7', 'HDAC3', 'ZBTB24', 'NDUFS5', 'MTHFD1', 'AICDA']"
